transaction_id,customer_id,date,product_id,quantity,price,payment_method,channel,store_id,promotion_id,discount_amount
9214,429,2024-03-28 16:12:13,21,1,3.3,Cash,In-store,3.0,0.0,0.0
6335,717,2024-03-28 10:23:47,5,1,8.73,Cash,In-store,2.0,0.0,0.0
7279,577,2024-03-28 09:07:38,15,11,2.73,Mobile Pay,Online,,0.0,0.0
4835,206,2024-03-28 16:38:58,6,1,2.25,Credit Card,Online,,0.0,0.0
3068,669,2024-03-28 15:45:11,5,1,8.64,Cash,Online,,0.0,0.0
2248,685,2024-03-28 16:40:22,15,5,3.07,Cash,In-store,5.0,0.0,0.0
3009,103,2024-03-28 09:34:40,15,1,4.09,Mobile Pay,Online,,3.0,0.41
3682,509,2024-03-28 12:37:38,15,1,5.9,Mobile Pay,In-store,5.0,10.0,0.59
10606,125,2024-03-28 14:35:33,5,1,8.89,Credit Card,In-store,5.0,0.0,0.0
10090,280,2024-03-28 09:36:16,5,1,8.78,Credit Card,In-store,1.0,0.0,0.0
4562,235,2024-03-28 13:32:48,5,1,2.38,Credit Card,In-store,3.0,0.0,0.24
4626,523,2024-03-28 14:34:12,15,1,2.02,Cash,In-store,2.0,0.0,0.0
4630,296,2024-03-28 11:49:49,6,1,3.56,Cash,Online,,0.0,0.0
6930,591,2024-03-28 09:21:14,15,1,3.92,Cash,In-store,3.0,0.0,0.0
606,371,2024-03-28 16:04:22,6,1,3.9,Credit Card,In-store,4.0,0.0,0.0
6766,474,2024-03-28 14:04:48,21,1,3.23,Credit Card,In-store,5.0,0.0,0.0
3699,690,2024-03-28 14:35:43,21,1,4.32,Mobile Pay,In-store,3.0,4.0,0.43
5616,209,2024-03-28 12:40:40,6,1,2.02,Cash,Online,,0.0,0.0
3955,696,2024-03-28 09:56:04,5,1,4.15,Credit Card,In-store,5.0,0.0,0.0
9040,720,2024-03-28 10:33:13,5,1,1.92,Cash,Online,,0.0,0.0
4962,110,2024-03-28 09:18:35,15,5,3.28,Cash,In-store,4.0,1.0,0.98
3898,316,2024-03-28 10:40:41,6,1,4.75,Credit Card,In-store,5.0,0.0,0.0
9693,491,2024-03-29 11:32:18,15,1,4.82,Cash,In-store,2.0,0.0,0.0
8830,718,2024-03-29 14:35:45,15,1,4.94,Mobile Pay,Online,,9.0,0.49
5726,356,2024-03-29 10:42:32,21,1,7.49,Cash,Online,,0.0,0.0
8435,672,2024-03-29 13:54:58,6,1,2.85,Mobile Pay,Online,,2.0,0.29
32,449,2024-03-29 11:03:38,15,1,1.86,Credit Card,In-store,3.0,10.0,0.19
5070,442,2024-03-29 10:46:53,15,1,7.49,Cash,In-store,4.0,0.0,0.0
8716,492,2024-03-29 13:03:00,5,1,2.48,Cash,In-store,3.0,9.0,0.25
5380,443,2024-03-29 16:43:36,21,1,2.6,Credit Card,In-store,4.0,0.0,0.0
1861,421,2024-03-29 14:45:07,21,1,4.06,Mobile Pay,Online,,0.0,0.0
8362,362,2024-03-29 13:52:14,15,1,8.61,Mobile Pay,In-store,1.0,0.0,0.0
3473,366,2024-03-29 14:32:33,15,1,7.85,Cash,Online,,0.0,0.0
3445,519,2024-03-29 11:04:47,21,1,9.24,Credit Card,In-store,2.0,0.0,0.0
9725,529,2024-03-29 13:16:50,15,10,5.13,Credit Card,In-store,5.0,0.0,0.0
2288,383,2024-03-29 11:02:58,15,1,4.94,Credit Card,Online,,0.0,0.0
2082,477,2024-03-29 15:30:09,15,1,4.62,Cash,In-store,4.0,0.0,0.0
4925,577,2024-03-29 14:31:58,21,1,4.35,Mobile Pay,Online,,0.0,0.0
9095,471,2024-03-29 13:28:46,15,1,2.89,Mobile Pay,Online,,0.0,0.0
2698,478,2024-03-29 12:33:03,5,1,2.38,Mobile Pay,In-store,3.0,0.0,0.0
2700,178,2024-03-29 10:34:55,15,1,6.6,Cash,In-store,1.0,0.0,0.0
9046,708,2024-03-29 16:25:53,6,1,3.6,Cash,In-store,1.0,0.0,0.0
4804,707,2024-03-29 11:06:50,6,1,3.75,Credit Card,Online,,0.0,0.0
920,535,2024-03-29 13:19:55,21,4,4.97,Cash,In-store,4.0,0.0,0.0
29,651,2024-03-29 11:14:50,6,2,2.92,Mobile Pay,Online,,0.0,0.0
7843,719,2024-03-29 15:19:17,6,1,2.97,Mobile Pay,In-store,1.0,6.0,0.3
5910,108,2024-03-29 10:51:28,15,1,7.57,Credit Card,In-store,1.0,0.0,0.0
7652,662,2024-03-29 13:50:40,15,5,4.26,Cash,In-store,3.0,0.0,0.0
2753,217,2024-03-29 11:04:24,5,4,4.42,Mobile Pay,Online,,0.0,0.0
7302,437,2024-03-29 09:35:11,21,1,3.35,Mobile Pay,Online,,1.0,0.33
8705,313,2024-03-29 15:07:29,15,1,5.91,Credit Card,Online,,0.0,0.0
2694,399,2024-03-29 15:31:34,15,1,4.8,Mobile Pay,In-store,1.0,0.0,0.0
1946,282,2024-03-29 16:09:15,15,4,4.1,Cash,In-store,1.0,9.0,0.82
1931,351,2024-03-29 09:37:14,21,4,8.73,Mobile Pay,In-store,2.0,0.0,0.0
10750,543,2024-03-29 15:15:24,21,5,5.57,Cash,Online,,0.0,0.0
2560,447,2024-03-29 13:47:37,15,1,5.2,Mobile Pay,Online,,0.0,0.0
5134,497,2024-03-30 16:30:26,21,4,3.41,Cash,Online,,0.0,0.0
7889,555,2024-03-30 15:07:44,6,1,2.54,Mobile Pay,Online,,7.0,0.25
6427,381,2024-03-30 11:17:19,5,12,4.73,Credit Card,In-store,3.0,0.0,0.0
1161,561,2024-03-30 13:18:40,6,1,4.3,Credit Card,In-store,4.0,0.0,0.0
7946,431,2024-03-30 13:59:37,5,1,4.51,Mobile Pay,In-store,4.0,0.0,0.0
8493,451,2024-03-30 10:33:50,5,4,3.5,Credit Card,Online,,0.0,0.0
8115,614,2024-03-30 16:17:52,15,1,4.75,Credit Card,Online,,0.0,0.0
9129,248,2024-03-30 11:00:33,15,1,5.84,Mobile Pay,Online,,0.0,0.0
5223,138,2024-03-30 15:00:58,6,1,4.47,Cash,Online,,0.0,0.0
9752,536,2024-03-30 13:39:42,5,1,5.67,Mobile Pay,In-store,2.0,0.0,0.0
8568,468,2024-03-30 13:15:33,6,1,8.18,Cash,In-store,5.0,0.0,0.0
6514,304,2024-03-30 12:39:40,6,1,4.45,Mobile Pay,Online,,0.0,0.0
1132,257,2024-03-30 15:49:30,21,14,8.22,Cash,In-store,3.0,0.0,0.0
2468,288,2024-03-30 16:55:57,21,4,8.35,Mobile Pay,Online,,10.0,1.67
2948,318,2024-03-30 12:38:17,15,1,3.89,Mobile Pay,Online,,0.0,0.0
2613,374,2024-03-30 14:14:19,15,4,5.53,Mobile Pay,Online,,0.0,0.0
9728,351,2024-03-30 14:33:03,5,4,4.18,Cash,In-store,1.0,0.0,0.0
5440,254,2024-03-30 12:48:37,6,1,7.92,Cash,In-store,2.0,10.0,0.79
1553,198,2024-03-30 14:08:54,15,1,6.5,Cash,Online,,0.0,0.0
2832,243,2024-03-30 12:46:41,5,1,4.09,Credit Card,Online,,6.0,0.41
3769,500,2024-03-30 14:43:22,6,1,3.33,Credit Card,In-store,5.0,0.0,0.0
4299,131,2024-03-30 12:31:51,6,1,4.45,Cash,In-store,1.0,0.0,0.0
2712,524,2024-03-30 14:02:17,15,1,4.25,Mobile Pay,In-store,3.0,0.0,0.0
1126,635,2024-03-30 12:58:57,5,1,2.17,Mobile Pay,Online,,0.0,0.0
10924,624,2024-03-30 16:42:50,15,1,3.34,Credit Card,Online,,0.0,0.0
5387,529,2024-03-30 13:59:38,21,1,5.0,Credit Card,Online,,0.0,0.0
7562,592,2024-03-30 10:27:31,21,1,3.64,Mobile Pay,Online,,0.0,0.0
9947,102,2024-03-30 12:09:35,5,1,6.22,Mobile Pay,Online,,0.0,0.0
5798,497,2024-03-30 12:52:40,6,1,4.31,Cash,Online,,0.0,0.0
6257,695,2024-03-30 09:18:33,5,11,2.91,Credit Card,Online,,0.0,0.0
2064,653,2024-03-30 14:05:22,6,2,3.73,Cash,In-store,3.0,7.0,0.75
4097,133,2024-03-30 15:47:49,15,4,8.53,Cash,Online,,0.0,0.0
3799,136,2024-03-30 10:06:07,21,5,3.17,Credit Card,Online,,0.0,0.0
8815,654,2024-03-30 13:24:44,15,4,5.56,Credit Card,Online,,0.0,0.0
10475,127,2024-03-31 12:33:11,6,1,2.25,Credit Card,In-store,5.0,0.0,0.0
10956,373,2024-03-31 12:25:59,15,1,2.91,Cash,In-store,1.0,0.0,0.0
3982,632,2024-03-31 16:02:11,21,1,1.97,Credit Card,In-store,2.0,0.0,0.0
438,327,2024-03-31 15:16:19,15,6,8.94,Credit Card,In-store,1.0,0.0,0.0
9181,504,2024-03-31 14:45:49,15,7,4.65,Mobile Pay,In-store,4.0,0.0,0.0
8379,468,2024-03-31 10:54:07,5,1,4.96,Mobile Pay,Online,,0.0,0.0
5151,350,2024-03-31 12:54:50,15,1,5.17,Credit Card,In-store,3.0,0.0,0.0
7174,637,2024-03-31 09:17:23,21,1,3.61,Credit Card,In-store,3.0,0.0,0.0
6219,262,2024-03-31 13:27:21,15,1,4.3,Cash,Online,,0.0,0.0
1694,175,2024-03-31 16:14:12,6,1,3.95,Credit Card,In-store,4.0,1.0,0.4
2028,521,2024-03-31 15:48:59,6,1,4.1,Cash,Online,,10.0,0.41
7009,262,2024-03-31 10:07:20,21,1,3.28,Cash,Online,,0.0,0.0
3730,132,2024-03-31 16:52:53,21,1,8.67,Credit Card,Online,,8.0,0.87
2003,707,2024-03-31 09:15:20,6,2,2.43,Credit Card,In-store,1.0,0.0,0.0
7515,563,2024-03-31 11:42:29,5,2,4.56,Cash,Online,,0.0,0.0
8942,450,2024-03-31 13:51:09,21,1,6.17,Cash,Online,,0.0,0.0
7143,272,2024-03-31 09:54:18,5,1,5.6,Cash,In-store,4.0,0.0,0.0
6312,397,2024-03-31 09:35:13,15,1,3.72,Mobile Pay,Online,,0.0,0.0
9009,561,2024-03-31 10:20:54,6,1,5.18,Mobile Pay,In-store,2.0,0.0,0.0
10958,680,2024-03-31 10:15:34,21,1,4.74,Cash,Online,,0.0,0.0
10684,446,2024-03-31 14:32:02,15,1,2.82,Credit Card,Online,,0.0,0.0
4728,363,2024-03-31 14:34:08,5,1,5.35,Credit Card,Online,,0.0,0.0
3377,507,2024-03-31 09:55:59,5,1,6.68,Credit Card,In-store,2.0,0.0,0.0
66,405,2024-03-31 10:36:04,21,1,8.33,Cash,In-store,1.0,0.0,0.0
10136,421,2024-03-31 11:02:23,15,4,4.82,Mobile Pay,Online,,0.0,0.0
8369,176,2024-03-31 11:35:50,15,5,3.78,Cash,In-store,4.0,0.0,0.0
1565,276,2024-03-31 14:20:41,15,1,2.33,Cash,In-store,3.0,0.0,0.23
7157,135,2024-03-31 11:52:44,21,2,5.32,Cash,In-store,5.0,0.0,0.0
8768,316,2024-03-31 09:53:23,6,1,3.63,Cash,Online,,1.0,0.36
7053,434,2024-03-31 10:39:54,15,1,4.46,Credit Card,Online,,0.0,0.0
1751,133,2024-03-31 12:23:05,21,7,2.31,Credit Card,Online,,3.0,1.15
7368,719,2024-03-31 11:29:39,15,1,3.29,Mobile Pay,Online,,0.0,0.0
7724,424,2024-03-31 12:10:06,21,1,4.82,Cash,In-store,4.0,1.0,0.48
5094,359,2024-03-31 13:10:23,5,2,6.37,Mobile Pay,In-store,1.0,0.0,0.0
2387,617,2024-03-31 14:07:57,5,1,1.87,Cash,In-store,3.0,1.0,0.19
10049,704,2024-03-31 11:15:21,5,1,5.79,Credit Card,Online,,2.0,0.58
7411,148,2024-03-31 13:31:55,6,1,3.69,Cash,In-store,3.0,4.0,0.37
8497,140,2024-03-31 09:25:13,15,1,2.97,Mobile Pay,In-store,1.0,0.0,0.0
5327,691,2024-03-31 16:11:46,15,2,6.33,Cash,Online,,1.0,1.27
10189,340,2024-03-31 10:40:10,6,1,1.89,Credit Card,Online,,0.0,0.0
5343,524,2024-03-31 14:44:49,15,4,4.79,Credit Card,In-store,1.0,0.0,0.0
9225,677,2024-03-31 12:42:10,6,4,3.68,Cash,Online,,0.0,0.0
4411,686,2024-03-31 12:43:23,6,2,2.74,Mobile Pay,Online,,0.0,0.0
9447,359,2024-03-31 15:20:31,6,1,7.22,Credit Card,In-store,1.0,8.0,0.72
1378,265,2024-03-31 10:05:08,6,1,8.48,Mobile Pay,In-store,4.0,0.0,0.0
2853,389,2024-03-31 11:03:07,21,1,2.04,Credit Card,Online,,0.0,0.0
6360,605,2024-03-31 09:50:34,6,4,6.17,Cash,Online,,0.0,0.0
4190,399,2024-03-31 13:35:13,21,1,4.52,Mobile Pay,In-store,2.0,0.0,0.0
1325,561,2024-04-01 13:36:27,5,1,5.05,Mobile Pay,Online,,0.0,0.0
4270,587,2024-04-01 10:20:08,5,1,6.41,Credit Card,Online,,4.0,0.64
2385,159,2024-04-01 10:12:59,5,1,8.98,Cash,Online,,0.0,0.0
6137,305,2024-04-01 09:22:35,15,3,6.98,Cash,Online,,0.0,0.0
7300,591,2024-04-01 12:08:04,15,1,8.66,Mobile Pay,In-store,2.0,0.0,0.0
6116,188,2024-04-01 14:01:07,5,1,8.73,Mobile Pay,Online,,0.0,0.87
9622,164,2024-04-01 12:32:31,15,1,2.86,Cash,Online,,0.0,0.0
3180,227,2024-04-01 14:02:21,15,4,3.77,Mobile Pay,Online,,0.0,0.0
4074,443,2024-04-01 10:49:08,6,1,5.75,Credit Card,Online,,0.0,0.0
8042,447,2024-04-01 12:58:46,5,1,6.22,Credit Card,Online,,0.0,0.0
8521,508,2024-04-01 10:25:49,21,5,2.97,Cash,In-store,3.0,0.0,0.0
988,238,2024-04-01 12:29:23,5,1,2.76,Mobile Pay,Online,,0.0,0.0
6810,167,2024-04-01 11:34:10,5,1,4.49,Credit Card,In-store,2.0,0.0,0.0
9123,156,2024-04-01 09:09:17,15,3,4.56,Credit Card,In-store,4.0,7.0,0.91
2040,696,2024-04-01 09:29:21,6,1,5.5,Mobile Pay,In-store,2.0,0.0,0.0
9008,360,2024-04-01 11:21:31,6,1,5.88,Mobile Pay,Online,,0.0,0.0
6861,347,2024-04-01 15:08:33,15,1,5.29,Cash,Online,,0.0,0.0
9142,164,2024-04-01 11:05:30,6,1,4.8,Credit Card,In-store,5.0,0.0,0.0
5977,371,2024-04-01 14:11:53,15,3,3.1,Credit Card,In-store,3.0,0.0,0.0
261,616,2024-04-01 09:18:26,15,9,5.43,Mobile Pay,In-store,5.0,9.0,3.26
7234,660,2024-04-01 12:58:17,15,1,3.9,Credit Card,Online,,0.0,0.0
1093,370,2024-04-01 11:26:41,15,1,8.9,Cash,In-store,3.0,0.0,0.0
7241,563,2024-04-01 11:04:55,6,1,6.71,Mobile Pay,Online,,3.0,0.67
8166,271,2024-04-01 12:13:42,15,1,2.53,Mobile Pay,In-store,3.0,0.0,0.0
1455,248,2024-04-01 16:08:47,6,3,7.52,Credit Card,In-store,1.0,0.0,0.0
2142,642,2024-04-01 12:19:08,15,1,4.71,Credit Card,Online,,0.0,0.0
9321,636,2024-04-01 11:09:48,21,1,4.33,Cash,Online,,0.0,0.0
5024,705,2024-04-01 11:14:06,15,1,7.03,Credit Card,In-store,3.0,0.0,0.0
8350,326,2024-04-01 09:04:06,5,1,4.54,Credit Card,Online,,0.0,0.0
4592,632,2024-04-01 09:02:39,5,1,3.17,Cash,In-store,3.0,0.0,0.0
5302,586,2024-04-01 12:32:02,21,1,3.75,Mobile Pay,In-store,3.0,0.0,0.0
1309,410,2024-04-01 16:42:52,21,3,7.62,Credit Card,Online,,6.0,1.52
7791,681,2024-04-01 16:45:39,21,3,3.92,Mobile Pay,In-store,2.0,0.0,0.0
8408,193,2024-04-01 12:58:34,21,1,5.07,Mobile Pay,In-store,1.0,1.0,0.51
1637,302,2024-04-01 16:24:48,5,3,5.81,Mobile Pay,Online,,0.0,0.0
7661,589,2024-04-01 14:10:10,15,1,4.79,Credit Card,Online,,0.0,0.0
6165,621,2024-04-01 10:42:45,21,4,5.52,Mobile Pay,In-store,2.0,9.0,1.65
8015,708,2024-04-01 13:17:31,5,1,1.85,Cash,Online,,0.0,0.0
7557,604,2024-04-01 14:05:34,15,1,1.93,Credit Card,In-store,4.0,9.0,0.19
6597,698,2024-04-01 15:07:22,15,1,4.28,Credit Card,Online,,0.0,0.0
10170,565,2024-04-01 12:27:55,15,4,2.93,Cash,Online,,0.0,0.0
4887,317,2024-04-02 12:41:22,21,5,5.6,Cash,In-store,2.0,0.0,0.0
10528,268,2024-04-02 13:47:02,15,1,4.78,Mobile Pay,Online,,0.0,0.0
10023,573,2024-04-02 14:07:52,21,3,6.06,Cash,In-store,5.0,0.0,0.0
7600,682,2024-04-02 15:12:05,15,1,2.64,Cash,Online,,0.0,0.0
3040,687,2024-04-02 13:39:57,6,1,4.5,Mobile Pay,Online,,0.0,0.0
10769,583,2024-04-02 16:54:19,5,1,4.33,Mobile Pay,In-store,5.0,0.0,0.0
4977,493,2024-04-02 11:59:02,21,1,4.69,Cash,In-store,3.0,7.0,0.47
689,561,2024-04-02 10:02:44,15,1,8.77,Credit Card,Online,,0.0,0.0
10897,430,2024-04-02 10:57:05,5,1,5.44,Cash,In-store,1.0,0.0,0.0
5997,115,2024-04-02 10:52:21,21,1,3.78,Cash,Online,,0.0,0.0
8743,491,2024-04-02 09:20:09,6,1,4.65,Cash,Online,,2.0,0.46
5095,330,2024-04-02 09:20:21,15,1,2.4,Mobile Pay,Online,,0.0,0.0
3329,115,2024-04-02 12:38:44,21,1,3.53,Mobile Pay,Online,,0.0,0.0
5905,239,2024-04-02 12:47:22,21,1,4.94,Cash,Online,,0.0,0.0
1634,620,2024-04-02 11:31:35,15,1,5.01,Cash,Online,,0.0,0.0
9553,546,2024-04-02 11:34:36,5,1,3.92,Mobile Pay,Online,,0.0,0.0
1682,327,2024-04-02 16:54:57,15,3,3.3,Credit Card,In-store,2.0,0.0,0.0
314,150,2024-04-02 13:04:24,15,4,3.47,Mobile Pay,Online,,0.0,0.0
6616,115,2024-04-02 09:40:03,6,1,5.51,Mobile Pay,In-store,4.0,0.0,0.0
4329,301,2024-04-02 12:03:08,15,1,3.92,Credit Card,Online,,0.0,0.0
9920,216,2024-04-02 16:24:13,15,5,4.67,Credit Card,Online,,2.0,1.87
3886,678,2024-04-02 16:05:06,5,3,3.37,Mobile Pay,In-store,4.0,0.0,0.0
9851,122,2024-04-02 13:38:12,5,3,3.36,Mobile Pay,In-store,4.0,0.0,0.0
5884,281,2024-04-02 15:16:47,5,1,1.93,Credit Card,In-store,3.0,0.0,0.0
6170,281,2024-04-02 14:47:57,21,1,3.8,Credit Card,In-store,5.0,0.0,0.0
4652,333,2024-04-02 12:38:46,5,1,5.77,Mobile Pay,Online,,1.0,0.58
1956,578,2024-04-02 11:06:14,6,1,4.34,Credit Card,In-store,5.0,0.0,0.0
7631,545,2024-04-02 09:38:37,15,1,3.63,Credit Card,Online,,7.0,0.36
7013,345,2024-04-02 15:10:09,6,5,4.52,Mobile Pay,Online,,0.0,0.0
3589,187,2024-04-02 10:35:16,15,1,5.0,Cash,Online,,0.0,0.0
824,408,2024-04-02 11:34:08,21,3,3.29,Mobile Pay,In-store,2.0,0.0,0.0
6412,589,2024-04-02 15:21:45,21,1,4.54,Cash,In-store,1.0,0.0,0.0
6097,222,2024-04-02 12:01:58,5,1,3.41,Cash,In-store,4.0,0.0,0.0
8495,176,2024-04-02 09:50:37,6,1,5.75,Credit Card,In-store,2.0,2.0,0.57
5797,152,2024-04-02 11:35:47,21,1,4.04,Cash,Online,,0.0,0.0
9751,675,2024-04-03 10:35:17,6,5,4.7,Mobile Pay,In-store,5.0,0.0,0.0
9608,204,2024-04-03 15:48:23,15,1,8.37,Mobile Pay,Online,,9.0,0.84
6907,335,2024-04-03 09:35:01,15,1,3.45,Cash,In-store,3.0,0.0,0.0
49,455,2024-04-03 16:32:19,15,1,5.56,Cash,Online,,0.0,0.0
9488,371,2024-04-03 11:13:10,15,1,1.9,Credit Card,In-store,3.0,0.0,0.0
4128,684,2024-04-03 11:50:50,5,1,3.35,Cash,Online,,0.0,0.0
4687,702,2024-04-03 11:40:19,5,1,6.24,Cash,Online,,0.0,0.0
2086,481,2024-04-03 10:27:05,21,1,3.73,Credit Card,Online,,0.0,0.0
3585,499,2024-04-03 12:45:07,15,1,2.0,Cash,In-store,4.0,0.0,0.0
1853,679,2024-04-03 14:32:59,6,3,2.45,Cash,In-store,4.0,3.0,0.49
1770,401,2024-04-03 12:27:00,15,1,4.49,Mobile Pay,In-store,4.0,0.0,0.0
1705,236,2024-04-03 15:59:34,15,1,3.56,Mobile Pay,Online,,0.0,0.0
7400,511,2024-04-03 14:41:51,6,1,2.2,Mobile Pay,Online,,9.0,0.22
1346,310,2024-04-03 12:28:52,15,1,3.63,Credit Card,Online,,0.0,0.0
6203,321,2024-04-03 13:19:29,6,1,3.58,Cash,In-store,5.0,6.0,0.36
9549,548,2024-04-03 09:23:06,15,1,2.23,Mobile Pay,Online,,0.0,0.0
2492,185,2024-04-03 10:08:49,21,1,2.34,Cash,Online,,0.0,0.23
6075,285,2024-04-03 13:49:52,5,1,2.34,Mobile Pay,Online,,0.0,0.0
8246,108,2024-04-03 10:09:40,21,1,4.69,Mobile Pay,Online,,0.0,0.0
4302,506,2024-04-03 16:04:27,6,1,3.46,Cash,In-store,3.0,0.0,0.0
4733,462,2024-04-03 11:24:23,6,4,2.7,Cash,Online,,0.0,0.0
5407,190,2024-04-03 14:50:54,21,13,2.68,Credit Card,Online,,0.0,0.0
2005,648,2024-04-03 10:08:27,15,1,2.65,Cash,Online,,0.0,0.0
9783,102,2024-04-03 14:32:19,15,1,4.06,Credit Card,In-store,2.0,0.0,0.0
7232,285,2024-04-03 14:39:34,6,1,4.36,Credit Card,In-store,4.0,9.0,0.44
8896,595,2024-04-03 16:35:38,6,5,9.08,Cash,Online,,0.0,0.0
1798,152,2024-04-03 11:00:39,5,1,3.4,Cash,Online,,7.0,0.34
1051,377,2024-04-03 15:59:44,5,1,3.82,Mobile Pay,Online,,0.0,0.0
4912,585,2024-04-03 14:07:34,5,1,4.84,Credit Card,Online,,3.0,0.48
6511,227,2024-04-03 12:36:54,15,1,2.86,Cash,Online,,0.0,0.0
6379,479,2024-04-03 15:40:24,15,1,5.83,Mobile Pay,Online,,10.0,0.58
7149,553,2024-04-03 13:52:46,15,1,4.65,Credit Card,In-store,5.0,0.0,0.0
2679,575,2024-04-03 15:41:26,5,6,3.44,Credit Card,Online,,3.0,1.38
750,445,2024-04-03 09:07:45,21,1,3.19,Credit Card,In-store,4.0,0.0,0.0
7640,538,2024-04-03 15:01:18,21,3,2.95,Credit Card,Online,,0.0,0.0
10847,490,2024-04-03 14:38:22,15,16,7.03,Mobile Pay,Online,,0.0,0.0
1851,504,2024-04-03 12:18:45,15,1,3.41,Mobile Pay,In-store,2.0,0.0,0.0
8477,349,2024-04-03 16:18:03,15,1,3.3,Credit Card,Online,,0.0,0.0
769,554,2024-04-03 15:34:12,5,5,5.16,Cash,In-store,1.0,0.0,0.0
3199,179,2024-04-03 12:53:58,6,1,5.44,Credit Card,In-store,2.0,0.0,0.0
9273,136,2024-04-03 11:18:09,6,1,4.57,Mobile Pay,In-store,2.0,0.0,0.0
2153,319,2024-04-03 12:33:00,6,1,3.68,Credit Card,Online,,0.0,0.0
3019,282,2024-04-03 13:53:29,6,1,5.58,Mobile Pay,Online,,0.0,0.0
440,539,2024-04-03 12:10:19,15,5,5.99,Cash,In-store,4.0,9.0,1.8
3125,102,2024-04-03 16:53:50,15,1,7.83,Credit Card,In-store,5.0,0.0,0.0
468,116,2024-04-03 13:13:55,6,1,4.35,Credit Card,Online,,0.0,0.0
5614,299,2024-04-03 10:45:10,6,1,2.5,Mobile Pay,Online,,3.0,0.25
4133,458,2024-04-03 13:05:37,15,4,6.22,Credit Card,In-store,5.0,0.0,0.0
2976,381,2024-04-03 14:48:49,15,1,5.05,Cash,In-store,2.0,0.0,0.0
9092,574,2024-04-03 16:13:08,15,1,7.98,Cash,In-store,3.0,0.0,0.0
10452,351,2024-04-04 16:58:01,21,1,3.6,Credit Card,Online,,0.0,0.0
3365,609,2024-04-04 09:53:30,5,5,3.74,Credit Card,In-store,5.0,0.0,0.0
7644,578,2024-04-04 11:45:45,6,1,4.07,Mobile Pay,Online,,0.0,0.0
3994,272,2024-04-04 09:15:11,15,1,5.06,Mobile Pay,Online,,0.0,0.0
2894,503,2024-04-04 16:39:50,6,1,1.88,Cash,Online,,0.0,0.0
4277,280,2024-04-04 11:19:51,5,1,4.99,Mobile Pay,Online,,0.0,0.0
2168,669,2024-04-04 09:41:55,21,1,3.12,Credit Card,Online,,0.0,0.0
8259,477,2024-04-04 09:14:17,21,4,5.51,Cash,In-store,2.0,0.0,0.0
2006,714,2024-04-04 10:18:19,21,1,4.45,Credit Card,Online,,0.0,0.0
433,410,2024-04-04 16:39:03,5,1,8.68,Mobile Pay,Online,,0.0,0.0
6820,572,2024-04-04 09:49:14,15,1,2.35,Cash,Online,,2.0,0.23
2311,197,2024-04-04 12:07:33,15,1,3.97,Mobile Pay,Online,,0.0,0.4
7811,694,2024-04-04 10:08:07,15,1,6.45,Credit Card,In-store,1.0,0.0,0.0
10987,517,2024-04-04 12:02:17,15,1,2.49,Credit Card,In-store,4.0,0.0,0.0
3461,479,2024-04-04 10:49:21,15,1,3.81,Credit Card,Online,,0.0,0.0
10038,476,2024-04-04 15:47:39,6,1,7.8,Cash,Online,,0.0,0.0
3456,242,2024-04-04 09:10:47,6,1,4.18,Mobile Pay,In-store,5.0,0.0,0.0
8063,262,2024-04-04 09:45:14,15,15,4.75,Mobile Pay,Online,,0.0,0.0
3074,442,2024-04-04 11:37:20,5,1,2.3,Cash,In-store,4.0,0.0,0.0
8286,411,2024-04-04 13:54:21,21,1,3.52,Cash,In-store,3.0,0.0,0.0
6682,662,2024-04-04 10:59:34,6,1,6.35,Mobile Pay,Online,,0.0,0.0
9470,109,2024-04-04 15:51:32,6,4,5.18,Cash,Online,,0.0,0.0
5419,506,2024-04-04 16:07:32,6,8,4.65,Credit Card,In-store,4.0,0.0,0.0
2472,330,2024-04-04 13:34:55,21,1,4.35,Mobile Pay,Online,,0.0,0.0
3828,649,2024-04-04 15:06:51,21,1,9.02,Credit Card,Online,,5.0,0.9
5056,715,2024-04-04 11:19:48,15,1,5.75,Cash,Online,,0.0,0.0
5877,591,2024-04-04 15:47:33,15,1,2.28,Credit Card,In-store,5.0,8.0,0.23
6573,711,2024-04-04 11:58:12,5,4,3.53,Mobile Pay,Online,,0.0,0.0
3378,507,2024-04-04 11:02:03,15,1,7.64,Credit Card,In-store,1.0,0.0,0.0
1779,106,2024-04-04 16:00:52,15,6,3.1,Mobile Pay,Online,,0.0,0.0
2650,210,2024-04-04 15:18:24,15,4,8.33,Mobile Pay,In-store,2.0,0.0,0.0
9305,533,2024-04-04 16:50:49,5,1,5.85,Mobile Pay,In-store,5.0,0.0,0.0
4113,144,2024-04-04 14:44:10,15,1,4.37,Cash,In-store,2.0,0.0,0.0
3704,434,2024-04-04 15:15:37,15,4,2.45,Mobile Pay,Online,,0.0,0.0
4554,494,2024-04-04 16:23:27,15,5,6.58,Cash,In-store,4.0,0.0,0.0
4308,349,2024-04-04 11:47:36,15,1,2.74,Cash,In-store,1.0,0.0,0.0
9857,405,2024-04-04 11:59:16,6,1,4.09,Cash,In-store,3.0,10.0,0.41
6234,614,2024-04-04 13:13:19,15,1,5.0,Mobile Pay,In-store,4.0,0.0,0.0
9363,473,2024-04-05 16:19:24,21,1,5.75,Mobile Pay,In-store,5.0,3.0,0.57
6150,150,2024-04-05 14:15:50,15,1,4.7,Credit Card,In-store,2.0,0.0,0.0
