transaction_id,customer_id,date,product_id,quantity,price,payment_method,channel,store_id,promotion_id,discount_amount
513,418,2024-03-15 09:48:39,6,1,2.27,Credit Card,In-store,4.0,0.0,0.23
7578,528,2024-03-15 14:08:32,21,1,2.62,Mobile Pay,Online,,0.0,0.0
7846,619,2024-03-15 13:15:34,15,1,7.98,Credit Card,In-store,5.0,0.0,0.0
8789,670,2024-03-15 10:33:56,6,4,1.79,Cash,In-store,5.0,0.0,0.0
4298,169,2024-03-15 16:35:51,15,4,7.94,Cash,In-store,4.0,0.0,0.0
2268,696,2024-03-15 14:30:19,6,1,4.56,Cash,In-store,4.0,6.0,0.46
10338,200,2024-03-15 13:34:10,21,1,7.35,Mobile Pay,Online,,0.0,0.0
1109,720,2024-03-15 16:43:09,5,1,2.45,Credit Card,Online,,0.0,0.24
3832,203,2024-03-15 10:37:58,21,1,3.31,Cash,In-store,3.0,0.0,0.0
1437,243,2024-03-15 11:52:32,15,1,6.06,Credit Card,Online,,3.0,0.61
1187,317,2024-03-15 13:49:01,6,1,5.17,Credit Card,Online,,0.0,0.0
7079,188,2024-03-15 15:42:13,21,1,6.35,Cash,Online,,0.0,0.0
8809,149,2024-03-15 15:36:38,6,6,5.77,Cash,In-store,3.0,0.0,0.0
8129,130,2024-03-15 10:15:03,5,11,6.03,Cash,In-store,2.0,0.0,0.0
1922,547,2024-03-15 12:43:31,5,4,6.62,Mobile Pay,Online,,0.0,0.0
7924,692,2024-03-15 16:19:55,6,2,6.19,Credit Card,Online,,0.0,0.0
6685,621,2024-03-15 11:45:36,21,5,2.0,Mobile Pay,Online,,0.0,0.0
9402,259,2024-03-15 16:11:45,15,1,6.54,Cash,Online,,0.0,0.0
10611,675,2024-03-15 12:05:32,15,1,6.19,Mobile Pay,Online,,0.0,0.0
8886,393,2024-03-15 13:00:48,15,1,6.75,Mobile Pay,In-store,4.0,0.0,0.0
2927,185,2024-03-15 12:28:26,21,4,4.96,Mobile Pay,Online,,0.0,0.99
6813,214,2024-03-16 13:46:38,6,2,4.7,Credit Card,Online,,0.0,0.0
7237,154,2024-03-16 14:58:19,6,1,3.1,Cash,Online,,2.0,0.31
4737,442,2024-03-16 12:55:42,15,1,4.77,Cash,In-store,2.0,0.0,0.0
676,548,2024-03-16 13:34:58,15,2,4.24,Mobile Pay,Online,,0.0,0.0
4269,326,2024-03-16 13:27:55,15,4,5.08,Credit Card,In-store,2.0,0.0,0.0
8013,107,2024-03-16 12:24:32,5,1,8.38,Credit Card,Online,,0.0,0.0
523,378,2024-03-16 13:53:44,15,5,6.17,Cash,In-store,1.0,0.0,0.0
10373,619,2024-03-16 12:29:58,21,1,4.6,Credit Card,In-store,2.0,0.0,0.0
5578,337,2024-03-16 12:16:28,21,1,2.76,Mobile Pay,Online,,0.0,0.0
7488,291,2024-03-16 15:23:34,15,1,5.62,Credit Card,Online,,0.0,0.0
6308,179,2024-03-16 16:19:39,6,1,4.01,Cash,In-store,1.0,0.0,0.0
2337,633,2024-03-16 12:55:31,6,1,6.03,Cash,In-store,2.0,0.0,0.0
10054,135,2024-03-16 12:20:41,5,1,3.54,Cash,Online,,0.0,0.0
1655,492,2024-03-16 12:16:56,6,1,6.1,Mobile Pay,Online,,0.0,0.0
1307,174,2024-03-16 12:54:28,15,1,8.14,Credit Card,In-store,5.0,0.0,0.0
8204,411,2024-03-16 15:59:17,5,4,4.38,Cash,In-store,1.0,0.0,0.0
10306,336,2024-03-16 09:24:39,21,1,8.65,Mobile Pay,Online,,0.0,0.0
4377,157,2024-03-16 12:30:21,21,1,4.44,Cash,In-store,5.0,0.0,0.0
886,297,2024-03-16 10:55:47,21,1,4.63,Mobile Pay,Online,,0.0,0.0
10309,423,2024-03-16 13:52:31,6,1,2.23,Mobile Pay,Online,,0.0,0.0
7642,292,2024-03-16 09:53:13,6,2,8.6,Mobile Pay,Online,,6.0,1.72
1492,526,2024-03-16 16:24:55,5,1,4.52,Credit Card,Online,,0.0,0.0
6457,179,2024-03-16 15:51:18,21,4,4.72,Mobile Pay,Online,,0.0,0.0
7221,261,2024-03-16 16:22:04,15,6,3.78,Credit Card,Online,,0.0,0.0
8944,396,2024-03-16 11:21:09,5,5,2.11,Credit Card,In-store,3.0,0.0,0.0
5049,587,2024-03-16 12:10:09,5,1,3.49,Cash,Online,,0.0,0.0
1743,404,2024-03-16 10:13:41,21,2,2.97,Credit Card,Online,,0.0,0.0
1906,198,2024-03-16 13:40:14,15,1,5.87,Cash,In-store,1.0,3.0,0.59
2047,267,2024-03-16 13:17:24,21,1,3.54,Credit Card,In-store,5.0,8.0,0.35
3056,208,2024-03-16 10:58:42,6,1,7.18,Mobile Pay,Online,,0.0,0.0
9258,354,2024-03-16 11:49:03,21,4,4.37,Credit Card,Online,,0.0,0.0
7850,438,2024-03-16 09:15:09,15,1,5.14,Credit Card,Online,,0.0,0.0
351,223,2024-03-16 14:33:50,15,1,5.93,Credit Card,In-store,5.0,10.0,0.59
9896,372,2024-03-16 12:47:38,21,9,3.33,Mobile Pay,In-store,1.0,0.0,0.0
2659,479,2024-03-16 15:56:44,15,1,7.73,Credit Card,In-store,1.0,0.0,0.0
9881,492,2024-03-16 16:58:13,15,10,8.28,Credit Card,Online,,0.0,0.0
2097,331,2024-03-16 11:03:18,21,1,3.23,Credit Card,In-store,2.0,0.0,0.0
8138,314,2024-03-16 12:36:28,21,1,2.46,Cash,Online,,0.0,0.0
6870,152,2024-03-16 10:44:14,15,1,4.42,Credit Card,In-store,5.0,0.0,0.0
791,353,2024-03-16 11:46:36,15,4,3.45,Cash,In-store,1.0,0.0,0.0
1781,140,2024-03-16 15:08:35,6,1,4.24,Cash,In-store,1.0,0.0,0.0
3874,239,2024-03-16 14:47:51,21,1,3.08,Cash,In-store,5.0,0.0,0.0
854,204,2024-03-16 10:06:44,15,1,4.61,Cash,Online,,0.0,0.0
3949,596,2024-03-16 14:21:57,5,4,2.58,Cash,In-store,3.0,0.0,0.0
1011,521,2024-03-17 09:21:11,15,1,5.47,Credit Card,In-store,1.0,0.0,0.0
733,579,2024-03-17 13:34:14,15,1,3.39,Mobile Pay,Online,,8.0,0.34
7155,361,2024-03-17 11:38:01,15,1,2.24,Cash,Online,,0.0,0.0
8751,511,2024-03-17 10:10:30,15,1,8.56,Credit Card,Online,,0.0,0.0
453,666,2024-03-17 15:31:12,5,1,4.81,Cash,In-store,3.0,0.0,0.0
3296,406,2024-03-17 15:12:46,21,1,5.81,Credit Card,Online,,0.0,0.0
2795,575,2024-03-17 09:31:01,21,1,7.12,Mobile Pay,In-store,1.0,0.0,0.0
1649,583,2024-03-17 09:26:00,21,9,3.29,Cash,In-store,3.0,7.0,1.97
5996,701,2024-03-17 12:17:18,21,6,5.01,Cash,In-store,4.0,0.0,0.0
9423,341,2024-03-17 09:11:35,15,1,3.58,Mobile Pay,Online,,0.0,0.0
6171,206,2024-03-17 10:11:53,21,6,4.39,Credit Card,Online,,9.0,1.76
10157,719,2024-03-17 12:19:35,15,1,5.28,Credit Card,Online,,0.0,0.0
7523,597,2024-03-17 10:12:25,15,1,4.26,Credit Card,In-store,4.0,0.0,0.0
956,645,2024-03-17 15:18:40,6,1,3.38,Cash,Online,,0.0,0.0
623,579,2024-03-17 16:03:04,15,4,3.28,Credit Card,In-store,2.0,0.0,0.0
7089,371,2024-03-17 12:38:02,6,1,4.84,Credit Card,Online,,6.0,0.48
9419,320,2024-03-17 12:49:42,15,1,4.09,Mobile Pay,In-store,5.0,9.0,0.41
3508,701,2024-03-17 11:07:54,21,7,4.57,Credit Card,Online,,0.0,0.0
160,185,2024-03-17 13:13:47,21,4,5.22,Cash,In-store,4.0,0.0,1.57
9297,408,2024-03-17 11:06:29,21,2,4.73,Cash,In-store,4.0,0.0,0.0
8593,489,2024-03-17 14:39:21,5,5,3.91,Credit Card,Online,,0.0,0.0
3862,189,2024-03-17 12:45:23,5,1,3.21,Mobile Pay,In-store,3.0,0.0,0.0
9839,438,2024-03-17 16:58:27,5,1,2.65,Credit Card,Online,,0.0,0.0
9616,663,2024-03-17 12:31:03,6,1,4.74,Cash,In-store,5.0,0.0,0.0
338,129,2024-03-17 13:25:12,21,1,4.33,Cash,In-store,1.0,0.0,0.0
3343,374,2024-03-17 09:12:00,15,1,3.47,Credit Card,Online,,0.0,0.0
6061,166,2024-03-17 10:29:23,6,1,2.57,Credit Card,Online,,0.0,0.0
5588,663,2024-03-17 15:35:11,21,1,1.85,Cash,In-store,2.0,0.0,0.0
3514,686,2024-03-17 13:25:14,6,1,6.39,Credit Card,In-store,2.0,0.0,0.0
9392,513,2024-03-17 16:31:57,15,1,5.51,Credit Card,Online,,0.0,0.0
8464,164,2024-03-17 09:28:36,5,9,4.64,Cash,In-store,2.0,4.0,2.78
499,245,2024-03-17 09:13:07,5,2,3.05,Cash,Online,,0.0,0.0
8071,634,2024-03-17 12:35:59,21,1,6.26,Credit Card,In-store,2.0,0.0,0.0
5734,543,2024-03-17 11:46:34,6,1,4.69,Credit Card,Online,,0.0,0.0
9690,656,2024-03-17 16:44:57,6,1,2.05,Cash,Online,,0.0,0.0
2102,661,2024-03-17 14:16:17,5,2,4.47,Mobile Pay,In-store,4.0,5.0,0.89
8640,292,2024-03-17 15:38:51,15,4,5.65,Cash,In-store,1.0,0.0,0.0
2775,224,2024-03-17 11:03:32,15,4,5.76,Mobile Pay,In-store,4.0,0.0,0.0
6651,413,2024-03-17 15:48:04,5,1,7.29,Mobile Pay,Online,,9.0,0.73
4457,714,2024-03-17 14:22:51,15,2,3.39,Mobile Pay,Online,,0.0,0.0
5166,708,2024-03-17 11:19:08,5,1,2.69,Mobile Pay,Online,,0.0,0.0
8291,333,2024-03-17 11:28:20,15,1,3.2,Credit Card,Online,,9.0,0.32
67,405,2024-03-17 16:22:23,5,4,8.15,Mobile Pay,In-store,1.0,0.0,0.0
8423,397,2024-03-17 12:02:09,6,1,8.17,Credit Card,In-store,1.0,0.0,0.0
10459,375,2024-03-17 12:52:35,6,1,2.56,Mobile Pay,Online,,0.0,0.0
6365,182,2024-03-18 11:47:49,6,1,8.88,Cash,Online,,0.0,0.0
9298,120,2024-03-18 16:05:56,15,1,3.01,Cash,Online,,0.0,0.0
8578,340,2024-03-18 09:11:59,21,1,6.05,Mobile Pay,In-store,3.0,0.0,0.0
8775,638,2024-03-18 11:49:46,6,1,2.76,Mobile Pay,Online,,0.0,0.0
2773,333,2024-03-18 15:40:47,6,1,6.02,Mobile Pay,Online,,0.0,0.0
2674,149,2024-03-18 14:12:54,6,1,4.1,Mobile Pay,In-store,5.0,0.0,0.0
6854,289,2024-03-18 11:48:28,5,1,6.94,Mobile Pay,Online,,0.0,0.0
7108,522,2024-03-18 09:04:08,5,1,4.34,Credit Card,In-store,4.0,0.0,0.0
6293,198,2024-03-18 15:39:19,15,1,3.69,Credit Card,Online,,0.0,0.0
2437,147,2024-03-18 15:27:23,15,1,3.93,Mobile Pay,In-store,3.0,0.0,0.0
560,394,2024-03-18 16:17:11,15,1,4.97,Mobile Pay,In-store,4.0,0.0,0.0
7597,649,2024-03-18 13:37:22,5,2,8.83,Credit Card,In-store,2.0,0.0,0.0
61,497,2024-03-18 09:51:43,21,1,6.04,Credit Card,Online,,0.0,0.0
8301,141,2024-03-18 14:42:57,21,1,4.81,Credit Card,In-store,1.0,0.0,0.0
3191,592,2024-03-18 15:56:34,15,1,2.98,Mobile Pay,In-store,1.0,0.0,0.0
3166,301,2024-03-18 09:34:50,21,1,5.24,Mobile Pay,In-store,2.0,6.0,0.52
4073,184,2024-03-18 14:04:11,15,2,4.86,Mobile Pay,In-store,3.0,0.0,0.0
8699,278,2024-03-18 14:16:14,5,1,5.02,Cash,In-store,3.0,0.0,0.0
1700,701,2024-03-18 15:56:52,5,1,3.14,Cash,In-store,2.0,0.0,0.0
2298,518,2024-03-18 10:08:39,21,1,4.68,Mobile Pay,In-store,2.0,0.0,0.0
5808,649,2024-03-18 16:17:16,15,1,2.6,Mobile Pay,Online,,0.0,0.0
8885,128,2024-03-18 12:01:44,15,5,5.75,Mobile Pay,In-store,1.0,0.0,0.0
6085,374,2024-03-18 16:40:29,15,1,4.8,Mobile Pay,Online,,9.0,0.48
881,399,2024-03-18 12:57:00,15,1,2.94,Cash,In-store,3.0,0.0,0.0
6278,696,2024-03-18 09:25:54,15,5,8.24,Credit Card,Online,,0.0,0.0
7905,429,2024-03-18 13:59:36,21,4,2.93,Cash,In-store,4.0,0.0,0.0
8088,176,2024-03-18 11:20:29,15,1,5.05,Mobile Pay,Online,,0.0,0.0
9455,539,2024-03-18 15:34:27,21,1,5.11,Cash,Online,,0.0,0.0
4550,213,2024-03-18 12:47:57,5,1,3.22,Mobile Pay,In-store,4.0,0.0,0.0
9058,695,2024-03-18 11:38:22,5,1,2.84,Cash,Online,,0.0,0.0
1998,207,2024-03-18 09:45:56,6,1,4.96,Credit Card,In-store,3.0,2.0,0.5
2521,311,2024-03-18 15:32:53,21,1,3.8,Mobile Pay,Online,,0.0,0.0
10976,411,2024-03-18 13:23:24,21,1,4.1,Credit Card,Online,,0.0,0.0
7490,701,2024-03-18 13:58:39,15,10,2.01,Cash,In-store,5.0,0.0,0.0
8257,164,2024-03-18 09:18:14,15,1,4.44,Credit Card,Online,,0.0,0.0
7585,452,2024-03-18 15:54:42,15,1,3.78,Mobile Pay,In-store,1.0,0.0,0.0
10550,250,2024-03-18 16:50:55,5,1,8.68,Cash,In-store,3.0,0.0,0.0
9260,309,2024-03-19 11:20:15,6,1,3.9,Credit Card,Online,,0.0,0.0
5828,557,2024-03-19 14:11:49,15,9,5.52,Cash,In-store,5.0,0.0,0.0
2925,469,2024-03-19 13:11:09,15,1,3.57,Mobile Pay,In-store,3.0,0.0,0.0
7687,547,2024-03-19 10:55:47,21,1,5.68,Mobile Pay,Online,,0.0,0.0
4563,154,2024-03-19 16:14:40,21,1,5.21,Mobile Pay,In-store,2.0,0.0,0.0
8198,380,2024-03-19 13:52:13,15,2,3.4,Credit Card,In-store,1.0,0.0,0.0
9326,596,2024-03-19 16:25:42,5,1,8.08,Mobile Pay,Online,,0.0,0.0
10644,104,2024-03-19 10:02:22,21,1,4.6,Credit Card,In-store,4.0,0.0,0.0
9328,363,2024-03-19 16:06:55,6,1,3.59,Cash,In-store,1.0,0.0,0.0
10496,393,2024-03-19 16:32:43,5,1,2.26,Credit Card,In-store,1.0,0.0,0.0
1797,583,2024-03-19 09:45:03,15,1,4.2,Credit Card,Online,,0.0,0.0
1905,662,2024-03-19 09:09:34,5,1,3.14,Cash,In-store,5.0,0.0,0.0
8654,125,2024-03-19 16:27:00,21,1,3.6,Cash,Online,,0.0,0.0
8880,187,2024-03-19 12:08:15,5,2,5.92,Credit Card,In-store,5.0,0.0,0.0
10050,689,2024-03-19 14:41:18,5,1,7.01,Cash,In-store,3.0,0.0,0.0
4656,436,2024-03-19 14:08:39,21,1,4.43,Credit Card,Online,,0.0,0.0
10917,210,2024-03-19 16:44:42,6,1,2.71,Cash,Online,,0.0,0.0
3850,386,2024-03-19 10:42:18,6,1,3.9,Credit Card,In-store,2.0,0.0,0.0
7629,159,2024-03-19 15:33:27,5,1,5.43,Cash,In-store,1.0,0.0,0.0
290,226,2024-03-19 15:53:53,21,4,5.63,Credit Card,Online,,0.0,0.0
3755,536,2024-03-19 14:16:31,15,1,2.4,Cash,Online,,2.0,0.24
9193,526,2024-03-19 09:02:43,15,6,4.88,Mobile Pay,In-store,1.0,9.0,1.95
6367,365,2024-03-19 14:35:46,21,5,5.94,Credit Card,In-store,2.0,0.0,0.0
7097,309,2024-03-19 13:43:46,15,1,3.15,Cash,Online,,0.0,0.0
1160,104,2024-03-19 13:17:10,5,1,2.69,Mobile Pay,In-store,4.0,7.0,0.27
6607,208,2024-03-19 12:43:59,5,1,3.07,Credit Card,Online,,0.0,0.0
2449,173,2024-03-19 16:12:45,6,1,4.2,Credit Card,In-store,5.0,0.0,0.0
6780,343,2024-03-19 16:00:22,6,1,8.15,Mobile Pay,In-store,5.0,0.0,0.0
9097,400,2024-03-19 10:43:27,6,2,4.36,Credit Card,In-store,1.0,0.0,0.0
1618,487,2024-03-19 11:41:23,15,1,3.68,Credit Card,In-store,5.0,5.0,0.37
6588,284,2024-03-19 14:27:38,6,1,4.72,Cash,In-store,4.0,0.0,0.0
4846,641,2024-03-19 12:42:04,15,1,5.1,Credit Card,Online,,0.0,0.0
8475,622,2024-03-19 09:19:13,5,1,3.73,Credit Card,Online,,0.0,0.0
180,147,2024-03-19 14:33:17,15,1,6.6,Credit Card,Online,,0.0,0.0
864,196,2024-03-19 13:32:26,5,1,5.61,Cash,In-store,2.0,0.0,0.0
9641,235,2024-03-20 10:44:04,5,4,4.02,Credit Card,In-store,3.0,0.0,0.0
5077,700,2024-03-20 15:58:56,15,1,5.05,Credit Card,In-store,2.0,0.0,0.0
3418,330,2024-03-20 10:40:17,15,5,3.52,Credit Card,In-store,5.0,1.0,1.06
4612,567,2024-03-20 11:15:08,15,1,6.38,Cash,In-store,4.0,0.0,0.0
1826,257,2024-03-20 15:59:53,15,1,4.05,Cash,Online,,0.0,0.0
7760,482,2024-03-20 11:24:16,15,1,5.5,Credit Card,In-store,3.0,0.0,0.0
6705,506,2024-03-20 11:34:57,5,7,4.79,Mobile Pay,Online,,0.0,0.0
3985,554,2024-03-20 14:00:33,21,1,2.2,Cash,Online,,0.0,0.0
10072,377,2024-03-20 14:30:38,15,1,4.86,Cash,Online,,6.0,0.49
10277,143,2024-03-20 15:47:18,21,5,5.51,Credit Card,In-store,5.0,0.0,0.0
2503,309,2024-03-20 10:43:24,21,1,4.95,Credit Card,In-store,3.0,0.0,0.0
1135,406,2024-03-20 13:04:35,5,2,6.12,Mobile Pay,In-store,4.0,0.0,0.0
8481,193,2024-03-20 11:29:27,5,1,3.33,Credit Card,Online,,0.0,0.0
5648,712,2024-03-20 09:10:49,5,1,2.44,Credit Card,In-store,1.0,0.0,0.0
3767,292,2024-03-20 14:07:09,21,2,5.94,Mobile Pay,In-store,2.0,0.0,0.0
9452,185,2024-03-20 10:29:18,5,2,4.09,Mobile Pay,Online,,0.0,0.0
4109,337,2024-03-20 10:21:08,21,1,2.88,Cash,Online,,0.0,0.29
4032,300,2024-03-20 15:06:12,15,1,5.21,Credit Card,Online,,0.0,0.0
9268,720,2024-03-20 11:49:47,15,1,2.49,Credit Card,In-store,1.0,5.0,0.25
10131,148,2024-03-20 12:52:55,15,1,3.49,Mobile Pay,In-store,5.0,0.0,0.0
10074,361,2024-03-20 11:48:26,21,2,4.75,Credit Card,In-store,5.0,0.0,0.0
3361,503,2024-03-20 15:42:49,5,1,4.13,Mobile Pay,In-store,3.0,0.0,0.0
6208,673,2024-03-20 09:56:53,6,1,5.56,Cash,In-store,3.0,0.0,0.0
10697,677,2024-03-20 10:01:32,5,1,3.42,Cash,Online,,0.0,0.0
9189,604,2024-03-20 10:06:00,15,1,4.03,Cash,In-store,3.0,6.0,0.4
2859,707,2024-03-20 11:06:43,6,4,8.96,Credit Card,In-store,4.0,0.0,0.0
5934,617,2024-03-20 16:05:37,21,6,4.61,Mobile Pay,In-store,3.0,5.0,1.84
9031,573,2024-03-20 10:35:56,6,5,8.17,Cash,Online,,0.0,0.0
991,151,2024-03-20 12:30:37,5,1,7.59,Cash,In-store,2.0,0.0,0.0
1973,587,2024-03-20 13:42:39,6,1,3.31,Mobile Pay,Online,,0.0,0.0
2731,229,2024-03-20 11:26:23,15,1,5.33,Credit Card,Online,,0.0,0.0
7158,478,2024-03-20 14:04:26,5,1,5.44,Credit Card,Online,,0.0,0.0
7683,389,2024-03-20 14:24:32,15,1,3.49,Mobile Pay,Online,,0.0,0.0
2238,597,2024-03-20 12:33:42,21,1,8.01,Credit Card,Online,,0.0,0.0
7231,135,2024-03-20 12:47:08,21,1,3.43,Cash,In-store,5.0,0.0,0.0
9811,172,2024-03-20 11:43:24,6,1,4.0,Cash,Online,,0.0,0.0
7602,595,2024-03-20 11:22:34,6,6,4.59,Cash,Online,,1.0,1.83
6161,173,2024-03-20 11:03:55,21,1,3.97,Mobile Pay,In-store,1.0,0.0,0.0
10345,497,2024-03-20 10:05:34,15,4,4.98,Credit Card,In-store,3.0,0.0,0.0
9786,553,2024-03-20 15:07:02,5,1,4.93,Cash,In-store,5.0,0.0,0.0
931,552,2024-03-20 16:24:54,6,1,6.35,Cash,Online,,0.0,0.0
5590,141,2024-03-21 15:06:24,15,7,4.75,Credit Card,In-store,2.0,0.0,0.0
3209,549,2024-03-21 14:42:56,21,9,4.16,Cash,In-store,3.0,7.0,2.08
1327,719,2024-03-21 12:00:36,5,1,6.09,Cash,Online,,0.0,0.0
2850,545,2024-03-21 12:15:40,15,1,3.5,Mobile Pay,Online,,0.0,0.0
10579,640,2024-03-21 12:11:47,15,1,5.22,Cash,Online,,1.0,0.52
10183,106,2024-03-21 16:32:32,21,5,2.38,Cash,Online,,0.0,0.0
1935,566,2024-03-21 10:47:56,15,1,2.62,Cash,Online,,0.0,0.0
6855,312,2024-03-21 13:55:43,6,1,3.49,Cash,Online,,0.0,0.0
10794,164,2024-03-21 12:54:04,21,1,5.01,Mobile Pay,In-store,3.0,0.0,0.0
7732,534,2024-03-21 11:44:09,21,1,5.01,Credit Card,In-store,3.0,0.0,0.0
9862,323,2024-03-21 13:03:58,15,1,2.49,Mobile Pay,In-store,2.0,6.0,0.25
9257,443,2024-03-21 11:21:59,15,1,4.98,Credit Card,Online,,0.0,0.0
9379,530,2024-03-21 12:40:42,15,1,7.54,Credit Card,In-store,3.0,7.0,0.75
10232,199,2024-03-21 11:21:09,15,1,3.01,Credit Card,In-store,5.0,0.0,0.0
9493,217,2024-03-21 12:00:35,15,1,7.11,Mobile Pay,Online,,5.0,0.71
8223,391,2024-03-21 12:41:47,6,1,4.5,Credit Card,In-store,3.0,4.0,0.45
4610,393,2024-03-21 11:03:33,15,4,3.58,Credit Card,In-store,3.0,0.0,0.0
4664,657,2024-03-21 16:09:13,15,1,4.41,Cash,In-store,4.0,0.0,0.0
9879,316,2024-03-21 11:43:41,21,7,4.81,Cash,Online,,0.0,0.0
384,218,2024-03-21 14:29:03,5,1,5.57,Mobile Pay,In-store,5.0,9.0,0.56
1247,204,2024-03-21 09:18:19,21,1,8.74,Credit Card,In-store,3.0,0.0,0.0
5677,554,2024-03-21 12:57:41,5,1,4.01,Credit Card,Online,,0.0,0.0
946,639,2024-03-21 16:28:23,21,1,4.99,Cash,In-store,3.0,1.0,0.5
2937,480,2024-03-21 10:44:45,5,1,3.63,Cash,In-store,1.0,0.0,0.0
7243,667,2024-03-21 13:58:50,21,1,8.95,Cash,In-store,1.0,0.0,0.0
5633,217,2024-03-21 10:52:35,5,1,5.0,Credit Card,In-store,3.0,0.0,0.0
7349,540,2024-03-21 09:23:43,15,7,4.87,Credit Card,In-store,3.0,0.0,2.43
10407,224,2024-03-21 10:07:04,15,1,6.95,Mobile Pay,In-store,2.0,0.0,0.0
3629,447,2024-03-21 15:05:35,5,1,5.0,Mobile Pay,In-store,3.0,0.0,0.0
9832,301,2024-03-21 15:57:30,15,4,7.19,Credit Card,In-store,3.0,0.0,0.0
3579,161,2024-03-21 16:16:52,15,1,5.98,Mobile Pay,Online,,0.0,0.0
1048,693,2024-03-21 11:11:28,5,1,4.61,Cash,Online,,0.0,0.0
2129,112,2024-03-21 16:11:07,15,1,4.41,Cash,Online,,0.0,0.0
3282,482,2024-03-21 11:40:51,5,1,6.4,Credit Card,In-store,2.0,10.0,0.64
7086,508,2024-03-21 10:09:28,15,1,3.78,Mobile Pay,In-store,2.0,0.0,0.0
5257,390,2024-03-21 11:15:22,15,4,4.96,Cash,Online,,0.0,0.0
4579,248,2024-03-21 15:50:07,5,1,3.42,Credit Card,In-store,4.0,0.0,0.0
7066,610,2024-03-21 13:06:24,6,5,3.2,Credit Card,Online,,0.0,0.0
7407,521,2024-03-21 10:21:47,21,1,4.96,Cash,Online,,0.0,0.5
5322,379,2024-03-21 16:52:52,15,2,6.42,Credit Card,In-store,1.0,0.0,0.0
10978,270,2024-03-21 14:18:18,6,1,3.96,Mobile Pay,In-store,3.0,0.0,0.0
7195,717,2024-03-21 13:07:00,5,1,4.45,Cash,Online,,0.0,0.0
6378,421,2024-03-21 09:09:09,6,1,5.49,Cash,In-store,2.0,0.0,0.0
9677,257,2024-03-21 12:48:20,9,7,5.87,Credit Card,In-store,3.0,6.0,2.93
3715,177,2024-03-21 16:14:36,15,2,6.23,Credit Card,Online,,0.0,0.0
10305,686,2024-03-21 12:10:22,5,1,3.2,Mobile Pay,Online,,0.0,0.0
3066,425,2024-03-21 12:45:59,21,4,2.45,Cash,Online,,0.0,0.0
4834,458,2024-03-22 15:25:55,21,1,7.76,Mobile Pay,Online,,0.0,0.0
6193,442,2024-03-22 09:04:23,15,1,6.67,Cash,Online,,0.0,0.0
10051,233,2024-03-22 13:40:02,15,1,7.52,Credit Card,Online,,0.0,0.0
7194,104,2024-03-22 10:51:09,15,1,3.33,Mobile Pay,In-store,3.0,0.0,0.0
3939,680,2024-03-22 14:28:15,5,1,2.08,Mobile Pay,Online,,7.0,0.21
7534,360,2024-03-22 16:42:37,6,1,4.22,Credit Card,Online,,1.0,0.42
10017,227,2024-03-22 15:02:36,6,9,3.23,Mobile Pay,Online,,0.0,0.0
6510,128,2024-03-22 12:02:52,6,1,5.86,Cash,In-store,4.0,0.0,0.0
4351,401,2024-03-22 13:21:05,21,1,2.34,Mobile Pay,In-store,3.0,0.0,0.0
8968,701,2024-03-22 16:49:41,21,4,5.19,Cash,Online,,0.0,0.0
5542,255,2024-03-22 13:50:57,15,1,5.71,Cash,Online,,0.0,0.0
4472,416,2024-03-22 14:56:07,5,2,7.2,Cash,In-store,5.0,0.0,0.0
3910,462,2024-03-22 09:10:44,5,1,4.02,Cash,Online,,0.0,0.0
6144,688,2024-03-22 14:42:37,6,4,6.1,Credit Card,Online,,0.0,0.0
9528,320,2024-03-22 12:49:24,5,1,5.64,Mobile Pay,Online,,0.0,0.0
10095,578,2024-03-22 10:01:14,5,1,4.35,Credit Card,Online,,0.0,0.0
8611,247,2024-03-22 12:28:23,6,1,8.03,Cash,In-store,2.0,0.0,0.0
4645,581,2024-03-22 14:49:33,5,4,4.15,Mobile Pay,Online,,0.0,0.0
6980,253,2024-03-22 15:19:39,5,1,7.06,Mobile Pay,Online,,10.0,0.71
2388,351,2024-03-22 11:12:34,21,1,7.76,Credit Card,Online,,4.0,0.78
565,592,2024-03-22 16:36:14,21,1,2.71,Mobile Pay,Online,,0.0,0.0
7345,509,2024-03-22 11:31:23,15,1,3.94,Credit Card,Online,,5.0,0.39
8313,407,2024-03-22 15:41:20,15,1,4.35,Credit Card,Online,,0.0,0.0
2002,647,2024-03-22 13:30:25,15,1,6.51,Credit Card,Online,,2.0,0.65
10447,177,2024-03-22 12:56:16,6,1,8.81,Mobile Pay,In-store,5.0,0.0,0.0
3705,357,2024-03-22 15:21:20,21,1,2.8,Credit Card,In-store,1.0,0.0,0.0
6764,471,2024-03-22 15:55:02,15,1,3.86,Cash,Online,,9.0,0.39
10962,280,2024-03-22 10:20:38,15,1,7.0,Mobile Pay,In-store,3.0,0.0,0.0
6882,668,2024-03-22 16:21:43,21,6,6.1,Cash,Online,,0.0,0.0
4722,365,2024-03-22 14:13:14,15,1,8.51,Cash,In-store,3.0,0.0,0.0
8766,376,2024-03-22 13:12:14,6,1,6.93,Credit Card,Online,,0.0,0.0
6372,234,2024-03-22 15:49:33,6,1,4.16,Cash,In-store,5.0,0.0,0.0
8628,404,2024-03-22 10:25:35,15,1,7.54,Mobile Pay,In-store,3.0,4.0,0.75
5526,289,2024-03-22 10:51:13,5,5,5.35,Mobile Pay,Online,,0.0,0.0
